;地图 x y 名称 范围 数量 时间 集中刷几率(0~100) 刷新模式(0~1) 集中点X 集中点Y
;代码	X	Y	名称	范围	数量	时间
D5069	37	73	祖玛弓箭手	2	1	3
D5069	63	73	祖玛雕像	2	1	3
D5069	63	73	祖玛卫士	2	1	3
D5069	63	73	楔蛾	2	2	5
D5069	63	73	角蝇	2	1	5
D5069	63	73	祖玛弓箭手	2	1	3
D5069	87	73	祖玛雕像	2	1	3
D5069	87	73	祖玛卫士	2	1	3
D5069	87	73	楔蛾	2	2	5
D5069	87	73	角蝇	2	1	5
D5069	87	73	祖玛弓箭手	2	1	3
;特殊
D5069	50	50	祖玛雕像0	50	2	60
D5069	50	50	祖玛卫士0	50	2	60
D5069	50	50	祖玛弓箭手0	50	2	60


D5072	50	50	祖玛雕像	50	45	8
D5072	50	50	祖玛卫士	50	45	8
D5072	50	50	祖玛弓箭手	50	45	8
D5072	50	50	楔蛾	50	45	8
D5072	50	50	角蝇	50	5	8
;;捞亥飘己	阁胶磐
D5072	50	50	祖玛雕像3	50	10	60
D5072	50	50	祖玛卫士3	50	10	60
D5072	50	50	祖玛弓箭手3	50	10	60
;;磐瘤绰	阁胶磐
D5072	50	50	祖玛雕像0	50	2	60
D5072	50	50	祖玛卫士0	50	2	60
D5072	50	50	祖玛弓箭手0	50	2	60

D5073	50	50	祖玛雕像	50	45	8
D5073	50	50	祖玛卫士	50	45	8
D5073	50	50	祖玛弓箭手	50	45	8
D5073	50	50	楔蛾	50	45	8
D5073	50	50	角蝇	50	5	8
;;捞亥飘己阁胶磐
D5073	50	50	祖玛雕像3	50	10	60
D5073	50	50	祖玛卫士3	50	10	60
D5073	50	50	祖玛弓箭手3	50	10	60
;;磐瘤绰	阁胶磐
D5073	50	50	祖玛雕像0	50	2	60
D5073	50	50	祖玛卫士0	50	2	60
D5073	50	50	祖玛弓箭手0	50	2	60

D5074	50	50	祖玛雕像	50	45	8
D5074	50	50	祖玛卫士	50	45	8
D5074	50	50	祖玛弓箭手	50	45	8
D5074	50	50	楔蛾	50	45	8
D5074	50	50	角蝇	50	5	8
D5074	73	22	祖玛雕像	7	5	11
D5074	73	22	祖玛卫士	7	5	11
D5074	73	22	祖玛弓箭手	7	5	11
D5074	73	22	楔蛾	7	5	11
D5074	73	22	角蝇	7	3	11
;;极品
D5074	50	50	祖玛雕像3	50	10	60
D5074	50	50	祖玛卫士3	50	10	60
D5074	50	50	祖玛弓箭手3	50	10	60
;特殊
D5074	50	50	祖玛雕像0	50	2	30
D5074	50	50	祖玛卫士0	50	2	30
D5074	50	50	祖玛弓箭手0	50	2	30
D515	22	20	角蝇	20	4	16
D515	19	24	祖玛教主	0	1	120
D515	19	24	魔龙教主	0	1	120
D515	19	24	暗之魔龙教主	0	1	120








;;籍阿6摸固肺
D71601	25	25	红野猪	25	7	10
D71601	25	25	黑野猪	25	7	10
D71601	25	25	楔蛾	25	10	10
D71601	25	25	蝎蛇	25	7	10
D71601	25	25	黑色恶蛆	25	10	10
D71601	25	25	角蝇	25	3	10
;特殊
D71601	25	25	红野猪0	25	2	120
;;捞亥飘各
D71601	25	25	红野猪3	25	1	30
D71601	25	25	黑野猪3	25	1	30
D71601	25	25	蝎蛇3	25	1	30


D71602	25	25	红野猪	25	7	10
D71602	25	25	黑野猪	25	7	10
D71602	25	25	楔蛾	25	10	10
D71602	25	25	蝎蛇	25	7	10
D71602	25	25	黑色恶蛆	25	10	10
D71602	25	25	角蝇	25	3	10
;特殊
D71602	25	25	黑野猪0	25	2	120
;;捞亥飘各
D71602	25	25	红野猪3	25	1	30
D71602	25	25	黑野猪3	25	1	30
D71602	25	25	蝎蛇3	25	1	30


D71603	25	25	红野猪	25	7	10
D71603	25	25	黑野猪	25	7	10
D71603	25	25	楔蛾	25	10	10
D71603	25	25	蝎蛇	25	7	10
D71603	25	25	黑色恶蛆	25	10	10
D71603	25	25	角蝇	25	3	10
;特殊
D71603	25	25	黑色恶蛆0	25	2	120
;;捞亥飘各
D71603	25	25	红野猪3	25	1	30
D71603	25	25	黑野猪3	25	1	30
D71603	25	25	蝎蛇3	25	1	30


D71604	25	25	红野猪	25	7	10
D71604	25	25	黑野猪	25	7	10
D71604	25	25	楔蛾	25	10	10
D71604	25	25	蝎蛇	25	7	10
D71604	25	25	黑色恶蛆	25	10	10
D71604	25	25	角蝇	25	3	10
;特殊
D71604	25	25	蝎蛇0	25	2	120
;;捞亥飘各
D71604	25	25	红野猪3	25	1	30
D71604	25	25	黑野猪3	25	1	30
D71604	25	25	蝎蛇3	25	1	30


D71605	25	25	红野猪	25	7	10
D71605	25	25	黑野猪	25	7	10
D71605	25	25	楔蛾	25	10	10
D71605	25	25	蝎蛇	25	7	10
D71605	25	25	黑色恶蛆	25	10	10
D71605	25	25	角蝇	25	3	10
;特殊
D71605	25	25	红野猪0	25	2	120
;;捞亥飘各
D71605	25	25	红野猪3	25	1	30
D71605	25	25	黑野猪3	25	1	30
D71605	25	25	蝎蛇3	25	1	30

D71606	25	25	红野猪	25	7	10
D71606	25	25	黑野猪	25	7	10
D71606	25	25	楔蛾	25	10	10
D71606	25	25	蝎蛇	25	7	10
D71606	25	25	黑色恶蛆	25	10	10
D71606	25	25	角蝇	25	3	10
;特殊
D71606	25	25	黑野猪0	25	2	120
;;捞亥飘各
D71606	25	25	红野猪3	25	1	30
D71606	25	25	黑野猪3	25	1	30
D71606	25	25	蝎蛇3	25	1	30

D71607	25	25	红野猪	25	7	10
D71607	25	25	黑野猪	25	7	10
D71607	25	25	楔蛾	25	10	10
D71607	25	25	蝎蛇	25	7	10
D71607	25	25	黑色恶蛆	25	10	10
D71607	25	25	角蝇	25	3	10
;特殊
D71607	25	25	黑色恶蛆0	25	2	120
;;捞亥飘各
D71607	25	25	红野猪3	25	1	30
D71607	25	25	黑野猪3	25	1	30
D71607	25	25	蝎蛇3	25	1	30

D71608	25	25	红野猪	25	7	10
D71608	25	25	黑野猪	25	7	10
D71608	25	25	楔蛾	25	10	10
D71608	25	25	蝎蛇	25	7	10
D71608	25	25	黑色恶蛆	25	10	10
D71608	25	25	角蝇	25	3	10
;特殊
D71608	25	25	蝎蛇0	25	2	120
;;捞亥飘各
D71608	25	25	红野猪3	25	1	30
D71608	25	25	黑野猪3	25	1	30
D71608	25	25	蝎蛇3	25	1	30

D71609	25	25	红野猪	25	7	10
D71609	25	25	黑野猪	25	7	10
D71609	25	25	楔蛾	25	10	10
D71609	25	25	蝎蛇	25	7	10
D71609	25	25	黑色恶蛆	25	10	10
D71609	25	25	角蝇	25	3	10
;特殊
D71609	25	25	红野猪0	25	2	120
;;捞亥飘各
D71609	25	25	红野猪3	25	1	30
D71609	25	25	黑野猪3	25	1	30
D71609	25	25	蝎蛇3	25	1	30

D71610	25	25	红野猪	25	7	10
D71610	25	25	黑野猪	25	7	10
D71610	25	25	楔蛾	25	10	10
D71610	25	25	蝎蛇	25	7	10
D71610	25	25	黑色恶蛆	25	10	10
D71610	25	25	角蝇	25	3	10
;特殊
D71610	25	25	黑野猪0	25	2	120
;;捞亥飘各
D71610	25	25	红野猪3	25	1	30
D71610	25	25	黑野猪3	25	1	30
D71610	25	25	蝎蛇3	25	1	30

D71611	25	25	红野猪	25	7	10
D71611	25	25	黑野猪	25	7	10
D71611	25	25	楔蛾	25	10	10
D71611	25	25	蝎蛇	25	7	10
D71611	25	25	黑色恶蛆	25	10	10
D71611	25	25	角蝇	25	3	10
;特殊
D71611	25	25	黑色恶蛆0	25	2	120
;;捞亥飘各
D71611	25	25	红野猪3	25	1	30
D71611	25	25	黑野猪3	25	1	30
D71611	25	25	蝎蛇3	25	1	30

D71612	25	25	红野猪	25	7	10
D71612	25	25	黑野猪	25	7	10
D71612	25	25	楔蛾	25	10	10
D71612	25	25	蝎蛇	25	7	10
D71612	25	25	黑色恶蛆	25	10	10
D71612	25	25	角蝇	25	3	10
;特殊
D71612	25	25	蝎蛇0	25	2	120
;;捞亥飘各
D71612	25	25	红野猪3	25	1	30
D71612	25	25	黑野猪3	25	1	30
D71612	25	25	蝎蛇3	25	1	30

D71613	25	25	红野猪	25	7	10
D71613	25	25	黑野猪	25	7	10
D71613	25	25	楔蛾	25	10	10
D71613	25	25	蝎蛇	25	7	10
D71613	25	25	黑色恶蛆	25	10	10
D71613	25	25	角蝇	25	3	10
;特殊
D71613	25	25	红野猪0	25	2	120
;;捞亥飘各
D71613	25	25	红野猪3	25	1	30
D71613	25	25	黑野猪3	25	1	30
D71613	25	25	蝎蛇3	25	1	30

D71614	25	25	红野猪	25	7	10
D71614	25	25	黑野猪	25	7	10
D71614	25	25	楔蛾	25	10	10
D71614	25	25	蝎蛇	25	7	10
D71614	25	25	黑色恶蛆	25	10	10
D71614	25	25	角蝇	25	3	10
;特殊
D71614	25	25	黑野猪0	25	2	120
;;捞亥飘各
D71614	25	25	红野猪3	25	1	30
D71614	25	25	黑野猪3	25	1	30
D71614	25	25	蝎蛇3	25	1	30

D71615	25	25	红野猪	25	7	10
D71615	25	25	黑野猪	25	7	10
D71615	25	25	楔蛾	25	10	10
D71615	25	25	蝎蛇	25	7	10
D71615	25	25	黑色恶蛆	25	10	10
D71615	25	25	角蝇	25	3	10
;特殊
D71615	25	25	黑色恶蛆0	25	2	120
;;捞亥飘各
D71615	25	25	红野猪3	25	1	30
D71615	25	25	黑野猪3	25	1	30
D71615	25	25	蝎蛇3	25	1	30

D71616	25	25	红野猪	25	7	10
D71616	25	25	黑野猪	25	7	10
D71616	25	25	楔蛾	25	10	10
D71616	25	25	蝎蛇	25	7	10
D71616	25	25	黑色恶蛆	25	10	10
D71616	25	25	角蝇	25	3	10
;特殊
D71616	25	25	蝎蛇0	25	2	120
;;捞亥飘各
D71616	25	25	红野猪3	25	1	30
D71616	25	25	黑野猪3	25	1	30
D71616	25	25	蝎蛇3	25	1	30

D71617	25	25	红野猪	25	7	10
D71617	25	25	黑野猪	25	7	10
D71617	25	25	楔蛾	25	10	10
D71617	25	25	蝎蛇	25	7	10
D71617	25	25	黑色恶蛆	25	10	10
D71617	25	25	角蝇	25	3	10
;特殊
D71617	25	25	红野猪0	25	2	120
;;捞亥飘各
D71617	25	25	红野猪3	25	1	30
D71617	25	25	黑野猪3	25	1	30
D71617	25	25	蝎蛇3	25	1	30

D71618	25	25	红野猪	25	7	10
D71618	25	25	黑野猪	25	7	10
D71618	25	25	楔蛾	25	10	10
D71618	25	25	蝎蛇	25	7	10
D71618	25	25	黑色恶蛆	25	10	10
D71618	25	25	角蝇	25	3	10
;特殊
D71618	25	25	黑野猪0	25	2	120
;;捞亥飘各
D71618	25	25	红野猪3	25	1	30
D71618	25	25	黑野猪3	25	1	30
D71618	25	25	蝎蛇3	25	1	30

D71619	25	25	红野猪	25	7	10
D71619	25	25	黑野猪	25	7	10
D71619	25	25	楔蛾	25	10	10
D71619	25	25	蝎蛇	25	7	10
D71619	25	25	黑色恶蛆	25	10	10
D71619	25	25	角蝇	25	3	10
;特殊
D71619	25	25	黑色恶蛆0	25	2	120
;;捞亥飘各
D71619	25	25	红野猪3	25	1	30
D71619	25	25	黑野猪3	25	1	30
D71619	25	25	蝎蛇3	25	1	30

D71620	25	25	红野猪	25	7	10
D71620	25	25	黑野猪	25	7	10
D71620	25	25	楔蛾	25	10	10
D71620	25	25	蝎蛇	25	7	10
D71620	25	25	黑色恶蛆	25	10	10
D71620	25	25	角蝇	25	3	10
;特殊
D71620	25	25	蝎蛇0	25	2	120
;;捞亥飘各
D71620	25	25	红野猪3	25	1	30
D71620	25	25	黑野猪3	25	1	30
D71620	25	25	蝎蛇3	25	1	30

D71621	25	25	红野猪	25	7	10
D71621	25	25	黑野猪	25	7	10
D71621	25	25	楔蛾	25	10	10
D71621	25	25	蝎蛇	25	7	10
D71621	25	25	黑色恶蛆	25	10	10
D71621	25	25	角蝇	25	3	10
;特殊
D71621	25	25	红野猪0	25	2	120
;;捞亥飘各
D71621	25	25	红野猪3	25	1	30
D71621	25	25	黑野猪3	25	1	30
D71621	25	25	蝎蛇3	25	1	30

D71622	25	25	红野猪	25	7	10
D71622	25	25	黑野猪	25	7	10
D71622	25	25	楔蛾	25	10	10
D71622	25	25	蝎蛇	25	7	10
D71622	25	25	黑色恶蛆	25	10	10
D71622	25	25	角蝇	25	3	10
;特殊
D71622	25	25	黑野猪0	25	2	120
;;捞亥飘各
D71622	25	25	红野猪3	25	1	30
D71622	25	25	黑野猪3	25	1	30
D71622	25	25	蝎蛇3	25	1	30

D71623	25	25	红野猪	25	7	10
D71623	25	25	黑野猪	25	7	10
D71623	25	25	楔蛾	25	10	10
D71623	25	25	蝎蛇	25	7	10
D71623	25	25	黑色恶蛆	25	10	10
D71623	25	25	角蝇	25	3	10
;特殊
D71623	25	25	黑色恶蛆0	25	2	120
;强力
D71623	25	25	红野猪3	25	1	30
D71623	25	25	黑野猪3	25	1	30
D71623	25	25	蝎蛇3	25	1	30

D71624	25	25	红野猪	25	7	10
D71624	25	25	黑野猪	25	7	10
D71624	25	25	楔蛾	25	10	10
D71624	25	25	蝎蛇	25	7	10
D71624	25	25	黑色恶蛆	25	10	10
D71624	25	25	角蝇	25	3	10
;特殊
D71624	25	25	蝎蛇0	25	2	120
;强力
D71624	25	25	红野猪3	25	1	30
D71624	25	25	黑野猪3	25	1	30
D71624	25	25	蝎蛇3	25	1	30

D71625	25	25	红野猪	25	7	10
D71625	25	25	黑野猪	25	7	10
D71625	25	25	楔蛾	25	10	10
D71625	25	25	蝎蛇	25	7	10
D71625	25	25	黑色恶蛆	25	10	10
D71625	25	25	角蝇	25	3	10
;特殊
D71625	25	25	红野猪0	25	2	120
;强力
D71625	25	25	红野猪3	25	1	30
D71625	25	25	黑野猪3	25	1	30
D71625	25	25	蝎蛇3	25	1	30


;;籍阿6摸
D716	25	25	红野猪	25	5	10
D716	25	25	黑野猪	25	5	10
D716	25	25	楔蛾	25	8	10
D716	25	25	蝎蛇	25	5	10
D716	25	25	黑色恶蛆	25	8	10
D716	25	25	角蝇	25	2	10
;特殊
D716	25	25	黑野猪0	25	2	120

;;籍阿7摸
D717	100	100	黑色恶蛆	100	120	10
D717	100	100	楔蛾	100	260	10
D717	100	100	黑色恶蛆	100	120	10
D717	100	100	楔蛾	100	260	10
D717	100	100	白野猪	100	5	120
D717	100	100	白野猪	100	5	180
D717	100	100	邪恶毒蛇	100	2	120
D717	100	100	角蝇	100	15	10
D717	100	100	暗之魔龙教主	5	1	120
D717	100	100	魔龙教主	5	1	60





;未知暗殿
M001	200	200	鹿1	200	3	50
M001	200	200	鹿	200	1	90
M001	200	200	稻草人1	200	6	50
M001	200	200	稻草人	200	1	90
M001	200	200	巨型多角虫1	200	18	50
M001	200	200	巨型多角虫	200	1	120
M001	200	200	半兽勇士1	200	12	50
M001	200	200	半兽勇士	200	1	90
M001	200	200	骷髅精灵1	200	24	50
M001	200	200	骷髅精灵	200	1	90
M001	200	200	尸王1	200	24	50
M001	200	200	尸王	200	1	90
M001	200	200	沃玛卫士1	200	48	50
M001	200	200	沃玛卫士	200	1	90
M001	200	200	邪恶钳虫1	200	48	50
M001	200	200	邪恶钳虫	200	1	90
M001	200	200	白野猪1	200	100	50
M001	200	200	白野猪	200	1	90
M001	200	200	邪恶毒蛇1	200	100	50
M001	200	200	邪恶毒蛇	200	1	90
M001	200	200	沃玛教主1	200	200	50
M001	200	200	沃玛教主	200	1	120

;;尸王殿
Q004	15	15	尸王	5	28	30
Q004	15	15	尸王	5	4	30

;d10061
D10061	15	18	月魔蜘蛛	12	5	7
D10061	13	18	月魔蜘蛛	12	7	6
D10061	13	18	月魔蜘蛛	12	7	6
D10061	13	18	钢牙蜘蛛	12	10	6
D10061	13	18	暴牙蜘蛛	12	9	6
D10061	15	21	黑锷蜘蛛	12	5	7
D10061	16	19	血巨人	12	5	7
D10061	16	19	血僵尸	12	7	6
D10061	15	18	双头血魔	12	1	120
D10061	15	18	双头金刚	12	1	120
;特殊
D10061	15	18	月魔蜘蛛0	12	2	30
D10061	15	18	血巨人0	12	2	60
D10061	15	18	血僵尸0	12	2	60
D10061	15	18	黑锷蜘蛛0	12	3	60
D10061	15	18	暴牙蜘蛛0	12	3	60

;d10062
D10062	23	18	赤月恶魔	0	1	120
D10062	23	18	暗之魔龙教主	5	1	120
D10062	23	18	魔龙教主	5	1	120
D10062	17	19	月魔蜘蛛	14	6	6
D10062	17	19	月魔蜘蛛	14	7	5
D10062	15	19	花吻蜘蛛	14	8	6
D10062	15	19	钢牙蜘蛛	14	4	6
D10062	15	19	暴牙蜘蛛	14	8	6
D10062	17	17	黑锷蜘蛛	14	4	6
D10062	17	17	黑锷蜘蛛	14	6	7
D10062	16	18	血巨人	14	3	7
D10062	16	18	血僵尸	14	3	7

D10062	17	19	月魔蜘蛛0	14	2	30
D10062	17	19	花吻蜘蛛0	14	2	60
D10062	17	19	钢牙蜘蛛0	14	2	60
D10062	17	19	暴牙蜘蛛0	14	2	60
D10062	17	19	剧毒蜘蛛0	14	2	60
D10062	17	19	黑锷蜘蛛0	14	2	60
D10062	17	19	血巨人0	14	1	60
D10062	17	19	血僵尸0	14	1	60


1002	14	13	鹰卫	0	1	120

;绝情谷
D717	83	25	石墓尸王	0	1	120


;封魔谷
1	51	165	弓箭守卫	0	1	1
1	51	172	弓箭守卫	0	1	1
4	443	184	恶魔弓箭手	0	1	1
4	443	192	恶魔弓箭手	0	1	1
4	256	231	恶魔弓箭手	0	1	1
4	251	236	恶魔弓箭手	0	1	1
4	255	230	恶魔弓箭手	0	1	1
4	250	235	恶魔弓箭手	0	1	1
4	254	229	恶魔弓箭手	0	1	1
4	249	234	恶魔弓箭手	0	1	1
4	253	228	恶魔弓箭手	0	1	1
4	248	233	恶魔弓箭手	0	1	1
4	252	227	恶魔弓箭手	0	1	1
4	247	232	恶魔弓箭手	0	1	1
4	257	186	恶魔弓箭手	0	1	1
4	253	183	恶魔弓箭手	0	1	1
4	256	187	恶魔弓箭手	0	1	1
4	252	184	恶魔弓箭手	0	1	1
4	255	188	恶魔弓箭手	0	1	1
4	251	185	恶魔弓箭手	0	1	1
4	254	189	恶魔弓箭手	0	1	1
4	250	186	恶魔弓箭手	0	1	1
4	253	190	恶魔弓箭手	0	1	1
4	249	187	恶魔弓箭手	0	1	1
4	215	193	恶魔弓箭手	0	1	1
4	219	189	恶魔弓箭手	0	1	1


;歧路
D2001	238	120	僵尸1	200	20	15
D2001	238	120	僵尸2	200	20	15
D2001	238	120	僵尸3	200	20	15
D2001	238	120	僵尸4	200	20	15
D2001	238	120	僵尸5	200	20	15

D2001	136	78	僵尸1	100	10	17
D2001	136	78	僵尸2	100	10	17
D2001	136	78	僵尸3	100	10	17
D2001	136	78	僵尸4	100	10	17
D2001	136	78	僵尸5	100	10	17

D2001	136	78	僵尸1	100	20	16
D2001	136	78	僵尸2	100	20	16
D2001	136	78	僵尸3	100	20	16
D2001	136	78	僵尸4	100	20	16
D2001	136	78	僵尸5	100	20	16

D2001	50	98	僵尸1	40	10	15
D2001	50	98	僵尸2	40	10	15
D2001	50	98	僵尸3	40	10	15
D2001	50	98	僵尸4	40	10	15
D2001	50	98	僵尸5	40	10	15

;;特殊
D2001	238	120	僵尸10	200	2	15
D2001	238	120	僵尸20	200	2	15
D2001	238	120	僵尸30	100	2	15
D2001	136	78	僵尸40	180	2	15
D2001	136	78	僵尸50	180	2	15
D2001	29	99	尸王	50	1	60



;连接通道
D2002	21	23	僵尸1	10	5	15
D2002	21	23	僵尸2	10	10	15
D2002	21	23	僵尸3	10	10	15
D2002	21	23	僵尸4	10	10	15
D2002	21	23	僵尸5	10	10	15
D2002	21	23	尸王2	10	4	15
;;特殊
D2002	33	15	尸王	5	1	60

;封魔道
D2003	131	154	红野猪	150	70	18
D2003	131	154	黑野猪	150	70	18
D2003	131	154	黑色恶蛆	150	80	18
D2003	131	154	角蝇	150	3	18
;;特殊
D2003	96	128	红野猪0	120	1	20
D2003	96	128	黑野猪0	120	1	20
D2003	96	128	黑色恶蛆0	120	1	20

;疾风殿
D2004	49	44	红野猪	100	40	10
D2004	49	44	黑野猪	100	40	10
D2004	49	44	黑色恶蛆	100	60	10
;;特殊
D2004	49	44	红野猪0	100	2	20
D2004	49	44	黑野猪0	100	2	20
D2004	49	44	黑色恶蛆0	100	2	20

;光芒回廊
D2005	41	44	红野猪	100	40	10
D2005	41	44	黑野猪	100	40	10
D2005	41	44	黑色恶蛆	100	60	10
D2005	41	44	角蝇	100	2	10
D2005	41	44	红野猪3	100	5	10
D2005	41	44	黑野猪3	100	5	10
;;特殊
D2005	41	44	红野猪0	100	2	20
D2005	41	44	黑野猪0	100	2	20
D2005	41	44	黑色恶蛆0	100	4	20

;烈焰殿
D2006	31	38	红野猪	100	40	10
D2006	31	38	黑野猪	100	40	10
D2006	31	38	黑色恶蛆	100	60	10
D2006	31	38	白野猪0	100	20	20
D2006	31	38	角蝇	100	3	10
D2006	31	38	红野猪3	100	10	10
D2006	31	38	黑野猪3	100	10	10
;;特殊
D2006	31	38	红野猪0	100	2	20
D2006	31	38	黑野猪0	100	2	20
D2006	31	38	黑色恶蛆0	100	4	20
D2006	31	38	白野猪	100	2	120

;雷霆之路
D2007	140	135	红野猪	200	30	10
D2007	140	135	黑野猪	200	30	10
D2007	140	135	白野猪0	200	15	20
D2007	140	135	黑色恶蛆	200	60	10
D2007	140	135	角蝇	200	3	10
D2007	140	135	红野猪3	200	10	10
D2007	140	135	黑野猪3	200	10	10
;;特殊
D2007	140	135	红野猪0	200	2	20
D2007	140	135	黑野猪0	200	2	20
D2007	140	135	白野猪	200	1	120
D2007	140	135	黑色恶蛆0	200	2	20
D2007	140	135	虹魔猪卫	200	1	90

;霸者大厅
D2008	41	74	红野猪	200	30	10
D2008	41	74	黑野猪	200	30	10
D2008	41	74	白野猪0	200	15	20
D2008	41	74	黑色恶蛆	200	60	10
D2008	41	74	角蝇	100	3	7
D2008	41	74	虹魔猪卫0	100	3	30
;;特殊
D2008	41	74	红野猪0	100	1	20
D2008	41	74	黑野猪0	100	1	20
D2008	41	74	白野猪	100	2	120	
D2008	41	74	黑色恶蛆0	100	2	20
D2008	41	74	虹魔猪卫	100	1	60

;幽冥回廊
D2009	41	44	红野猪	100	20	15
D2009	41	44	黑野猪	100	20	15
D2009	41	44	白野猪0	100	20	15
D2009	41	44	黑色恶蛆	100	40	15
D2009	41	44	角蝇	100	2	15
D2009	41	44	蝎蛇	100	60	15
D2009	41	44	红野猪3	100	15	15
D2009	41	44	黑野猪3	100	15	15
;;特殊
D2009	41	44	红野猪0	100	1	20
D2009	41	44	黑野猪0	100	1	20
D2009	41	44	白野猪	100	1	120
D2009	41	44	黑色恶蛆0	100	2	20
D2009	41	44	蝎蛇0	100	2	20
D2009	41	44	邪恶毒蛇	100	1	60

;纵横道
D2010	155	231	红野猪	200	40	10
D2010	155	231	黑野猪	200	40	10
D2010	155	231	白野猪0	200	20	20	
D2010	155	231	黑色恶蛆	200	80	10
D2010	155	231	蝎蛇	200	40	15
D2010	155	231	角蝇	200	3	10
D2010	155	231	红野猪3	200	5	10
D2010	155	231	黑野猪3	200	5	10
;;特殊
D2010	155	231	红野猪0	200	2	20
D2010	155	231	黑野猪0	200	2	20
D2010	155	231	白野猪	200	2	120	
D2010	155	231	黑色恶蛆0	200	2	20
D2010	155	231	蝎蛇0	200	2	20
D2010	155	231	邪恶毒蛇	200	1	40
D2010	155	231	虹魔蝎卫	200	1	90

;魔魂殿
D2011	32	31	红野猪	80	30	15
D2011	32	31	黑野猪	80	30	15
D2011	32	31	白野猪0	80	10	15
D2011	32	31	角蝇	80	3	10
D2011	32	31	蝎蛇	80	40	10
D2011	32	31	虹魔蝎卫0	80	3	25
D2011	32	31	红野猪3	80	10	15
D2011	32	31	黑野猪3	80	10	15
D2011	32	31	楔蛾	80	40	10
;;特殊
D2011	32	31	黑野猪0	80	2	20
D2011	32	31	白野猪	80	1	60
D2011	32	31	邪恶毒蛇	80	1	30
D2011	32	31	蝎蛇0	80	2	20
D2011	32	31	虹魔蝎卫	80	1	60

;炼狱回廊
D2012	48	47	祖玛雕像	70	25	15
D2012	48	47	祖玛卫士	70	25	15
D2012	48	47	祖玛弓箭手	70	25	10
D2012	48	47	楔蛾	70	40	10
D2012	48	47	角蝇	70	3	10
D2012	48	47	大老鼠	70	20	10
D2012	48	47	红野猪	70	20	10
D2012	48	47	黑野猪	70	20	10
D2012	48	47	白野猪0	70	10	10
D2012	48	47	蝎蛇	70	20	10
;;强力
D2012	48	47	红野猪3	70	5	10
D2012	48	47	黑野猪3	70	5	10
D2012	48	47	祖玛雕像3	70	5	20
D2012	48	47	祖玛卫士3	70	5	20
D2012	48	47	祖玛弓箭手3	70	10	15
;;特殊
D2012	48	47	祖玛雕像0	60	2	30
D2012	48	47	祖玛卫士0	60	2	30
D2012	48	47	祖玛弓箭手0	60	2	30
D2012	48	47	楔蛾0	60	4	20
D2012	48	47	大老鼠0	60	4	20
D2012	48	47	红野猪0	70	2	10
D2012	48	47	黑野猪0	70	2	10
D2012	48	47	白野猪	70	2	60
D2012	48	47	蝎蛇0	70	2	10
D2012	48	47	邪恶毒蛇	70	1	60

;封魔殿
D2013	22	27	祖玛雕像	60	40	20
D2013	40	45	祖玛卫士	60	40	20
D2013	40	45	祖玛弓箭手	60	30	20
D2013	22	27	祖玛雕像3	60	20	20
D2013	40	45	祖玛卫士3	60	20	20
D2013	40	45	祖玛弓箭手3	60	60	20
D2013	40	45	虹魔猪卫	60	2	60
D2013	40	45	虹魔蝎卫	60	2	60
D2013	40	45	楔蛾	60	80	10
D2013	40	45	角蝇	60	3	15
D2013	25	29	虹魔教主	10	1	60
D2013	25	29	魔龙教主	10	1	60
;;特殊
D2013	40	45	祖玛雕像0	60	1	30
D2013	40	45	祖玛卫士0	60	1	30
D2013	40	45	祖玛弓箭手0	60	1	30
D2013	40	45	楔蛾0	60	3	20
D2013	25	29	虹魔教主0	10	1	120
D2013	38	35	魔龙教主	0	1	60
D2013	38	35	暗之魔龙教主	0	1	120

;秘密通道
D10054	51	40	红野猪	60	30	15
D10054	51	40	黑野猪	60	30	15
D10054	51	40	白野猪0	60	20	25
D10054	51	40	黑色恶蛆	60	60	15
D10054	51	40	角蝇	60	3	15
D10054	51	40	虹魔猪卫	60	1	60
D10054	51	40	红野猪3	60	5	15
D10054	51	40	黑野猪3	60	5	15
;;特殊
D10054	51	40	红野猪0	60	1	25
D10054	51	40	黑野猪0	60	1	25
D10054	51	40	白野猪	60	1	120
D10054	51	40	黑色恶蛆0	60	2	25

;秘密通道
D10053	41	40	红野猪	60	30	15
D10053	41	40	黑野猪	60	30	15
D10053	41	40	白野猪0	60	10	25	
D10053	41	40	黑色恶蛆	60	40	15
D10053	41	40	蝎蛇	60	40	15
D10053	41	40	角蝇	60	3	15
D10053	41	40	虹魔蝎卫	60	1	60
D10053	41	40	红野猪3	60	5	15
D10053	41	40	黑野猪3	60	5	15
;;特殊
D10053	41	40	红野猪0	60	1	25
D10053	41	40	黑野猪0	60	1	25
D10053	41	40	白野猪	60	1	120	
D10053	41	40	黑色恶蛆0	60	2	25
D10053	41	40	蝎蛇0	60	1	25
D10053	41	40	邪恶毒蛇	60	1	40

4	123	404	千年树妖	0	1	180

M100	131	154	红野猪	150	50	8
M100	131	154	黑野猪	150	50	8
M100	131	154	黑色恶蛆	150	50	8
M100	131	154	白野猪0	150	4	8
M100	131	154	白野猪	150	1	120
M100	131	154	虹魔猪卫9	150	1	60

D2000	100	100	僵尸2	100	75	10
D2000	100	100	僵尸3	100	75	10
D2000	100	100	洞蛆	100	45	10
