;代码	X	Y	名称	范围	数量	时间
;特殊
D71615	25	25	黑色恶蛆0	25	2	120
;;捞亥飘各
D71615	25	25	红野猪3	25	1	30
D71615	25	25	黑野猪3	25	1	30
D71615	25	25	蝎蛇3	25	1	30

D71616	25	25	红野猪	25	7	10
D71616	25	25	黑野猪	25	7	10
D71616	25	25	楔蛾	25	10	10
D71616	25	25	蝎蛇	25	7	10
D71616	25	25	黑色恶蛆	25	10	10
D71616	25	25	角蝇	25	3	10
;特殊
D71616	25	25	蝎蛇0	25	2	120
;;捞亥飘各
D71616	25	25	红野猪3	25	1	30
D71616	25	25	黑野猪3	25	1	30
D71616	25	25	蝎蛇3	25	1	30

D71617	25	25	红野猪	25	7	10
D71617	25	25	黑野猪	25	7	10
D71617	25	25	楔蛾	25	10	10
D71617	25	25	蝎蛇	25	7	10
D71617	25	25	黑色恶蛆	25	10	10
D71617	25	25	角蝇	25	3	10
;特殊
D71617	25	25	红野猪0	25	2	120
;;捞亥飘各
D71617	25	25	红野猪3	25	1	30
D71617	25	25	黑野猪3	25	1	30
D71617	25	25	蝎蛇3	25	1	30

D71618	25	25	红野猪	25	7	10
D71618	25	25	黑野猪	25	7	10
D71618	25	25	楔蛾	25	10	10
D71618	25	25	蝎蛇	25	7	10
D71618	25	25	黑色恶蛆	25	10	10
D71618	25	25	角蝇	25	3	10
;特殊
D71618	25	25	黑野猪0	25	2	120
;;捞亥飘各
D71618	25	25	红野猪3	25	1	30
D71618	25	25	黑野猪3	25	1	30
D71618	25	25	蝎蛇3	25	1	30

D71619	25	25	红野猪	25	7	10
D71619	25	25	黑野猪	25	7	10
D71619	25	25	楔蛾	25	10	10
D71619	25	25	蝎蛇	25	7	10
D71619	25	25	黑色恶蛆	25	10	10
D71619	25	25	角蝇	25	3	10
;特殊
D71619	25	25	黑色恶蛆0	25	2	120
;;捞亥飘各
D71619	25	25	红野猪3	25	1	30
D71619	25	25	黑野猪3	25	1	30
D71619	25	25	蝎蛇3	25	1	30

D71620	25	25	红野猪	25	7	10
D71620	25	25	黑野猪	25	7	10
D71620	25	25	楔蛾	25	10	10
D71620	25	25	蝎蛇	25	7	10
D71620	25	25	黑色恶蛆	25	10	10
D71620	25	25	角蝇	25	3	10
;特殊
D71620	25	25	蝎蛇0	25	2	120
;;捞亥飘各
D71620	25	25	红野猪3	25	1	30
D71620	25	25	黑野猪3	25	1	30
D71620	25	25	蝎蛇3	25	1	30

D71621	25	25	红野猪	25	7	10
D71621	25	25	黑野猪	25	7	10
D71621	25	25	楔蛾	25	10	10
D71621	25	25	蝎蛇	25	7	10
D71621	25	25	黑色恶蛆	25	10	10
D71621	25	25	角蝇	25	3	10
;特殊
D71621	25	25	红野猪0	25	2	120
;;捞亥飘各
D71621	25	25	红野猪3	25	1	30
D71621	25	25	黑野猪3	25	1	30
D71621	25	25	蝎蛇3	25	1	30

D71622	25	25	红野猪	25	7	10
D71622	25	25	黑野猪	25	7	10
D71622	25	25	楔蛾	25	10	10
D71622	25	25	蝎蛇	25	7	10
D71622	25	25	黑色恶蛆	25	10	10
D71622	25	25	角蝇	25	3	10
;特殊
D71622	25	25	黑野猪0	25	2	120
;;捞亥飘各
D71622	25	25	红野猪3	25	1	30
D71622	25	25	黑野猪3	25	1	30
D71622	25	25	蝎蛇3	25	1	30

D71623	25	25	红野猪	25	7	10
D71623	25	25	黑野猪	25	7	10
D71623	25	25	楔蛾	25	10	10
D71623	25	25	蝎蛇	25	7	10
D71623	25	25	黑色恶蛆	25	10	10
D71623	25	25	角蝇	25	3	10
;特殊
D71623	25	25	黑色恶蛆0	25	2	120
;强力
D71623	25	25	红野猪3	25	1	30
D71623	25	25	黑野猪3	25	1	30
D71623	25	25	蝎蛇3	25	1	30

D71624	25	25	红野猪	25	7	10
D71624	25	25	黑野猪	25	7	10
D71624	25	25	楔蛾	25	10	10
D71624	25	25	蝎蛇	25	7	10
D71624	25	25	黑色恶蛆	25	10	10
D71624	25	25	角蝇	25	3	10
;特殊
D71624	25	25	蝎蛇0	25	2	120
;强力
D71624	25	25	红野猪3	25	1	30
D71624	25	25	黑野猪3	25	1	30
D71624	25	25	蝎蛇3	25	1	30

D71625	25	25	红野猪	25	7	10
D71625	25	25	黑野猪	25	7	10
D71625	25	25	楔蛾	25	10	10
D71625	25	25	蝎蛇	25	7	10
D71625	25	25	黑色恶蛆	25	10	10
D71625	25	25	角蝇	25	3	10
;特殊
D71625	25	25	红野猪0	25	2	120
;强力
D71625	25	25	红野猪3	25	1	30
D71625	25	25	黑野猪3	25	1	30
D71625	25	25	蝎蛇3	25	1	30


;;籍阿6摸
D716	25	25	红野猪	25	5	10
D716	25	25	黑野猪	25	5	10
D716	25	25	楔蛾	25	8	10
D716	25	25	蝎蛇	25	5	10
D716	25	25	黑色恶蛆	25	8	10
D716	25	25	角蝇	25	2	10
;特殊
D716	25	25	黑野猪0	25	2	120

;;籍阿7摸
D717	100	100	黑色恶蛆	100	120	10
D717	100	100	楔蛾		100	260	10
D717	100	100	白野猪		100	35	30
D717	100	100	邪恶毒蛇	100	2	30
D717	100	100	角蝇		100	15	10

;;楷搬烹肺1
E701	50	50	僵尸1		50	45	23
E701	50	50	僵尸2		50	40	23
E701	50	50	僵尸3		50	40	23
E701	50	50	僵尸4		50	40	23
E701	50	50	僵尸5		50	40	23
;;特殊
E701	50	50	僵尸10		50	2	30
E701	50	50	僵尸30		50	2	30
E701	50	50	僵尸50		50	2	30

;楷搬烹肺2
E702	50	50	僵尸1		50	25	23
E702	50	50	僵尸2		50	15	23
E702	50	50	僵尸3		50	15	23
E702	50	50	僵尸4		50	15	23
E702	50	50	僵尸5		50	15	23
E702	50	50	楔蛾		50	15	23
E702	50	50	红野猪		50	15	23
E702	50	50	黑野猪		50	15	23
E702	50	50	黑色恶蛆	50	15	23
E702	50	50	角蝇		50	2	23
E702	50	50	蝎蛇		50	10	23
;;特殊
E702	50	50	僵尸10		50	2	30
E702	50	50	僵尸40		50	2	30
E702	50	50	僵尸50		50	2	30
E702	50	50	黑野猪0		50	2	30
E702	50	50	蝎蛇0		50	2	30

;楷搬烹肺3
E703	50	50	楔蛾		50	25	23
E703	50	50	红野猪		50	25	23
E703	50	50	黑野猪		50	25	23
E703	50	50	黑色恶蛆	50	25	23
E703	50	50	角蝇		50	2	23
E703	50	50	蝎蛇		50	25	23
;;特殊
E703	50	50	红野猪0	50	2	30
E703	50	50	蝎蛇0	50	2	30


;;楷搬烹肺1
E001	50	50	洞蛆		50	15	23
E001	50	50	骷髅战士	50	25	23
E001	50	50	掷斧骷髅	50	15	23
E001	50	50	骷髅战将	50	25	23
E001	50	50	骷髅		50	20	23
E001	50	50	山洞蝙蝠	50	15	23
;特殊
E001	50	50	骷髅战士0	50	2	60
E001	50	50	骷髅战将0	50	2	60

;;楷搬烹肺2
E002	50	50	洞蛆		50	15	23
E002	50	50	骷髅战士	50	25	23
E002	50	50	掷斧骷髅	50	15	23
E002	50	50	骷髅战将	50	25	23
E002	50	50	骷髅		50	20	23
E002	50	50	山洞蝙蝠	50	15	23
;特殊
E002	50	50	骷髅战士0	50	2	60
E002	50	50	骷髅战将0	50	2	60


E401	50	50	洞蛆		50	15	23
E401	50	50	骷髅战士	50	25	23
E401	50	50	掷斧骷髅	50	15	23
E401	50	50	骷髅战将	50	25	23
E401	50	50	骷髅		50	20	23
E401	50	50	山洞蝙蝠	50	15	23
;特殊
E401	50	50	骷髅战士0	50	2	30
E401	50	50	骷髅战将0	50	2	30

E402	50	50	洞蛆	50	10	23
E402	50	50	骷髅战士	50	15	23
E402	50	50	掷斧骷髅	50	10	23
E402	50	50	骷髅战将	50	15	23
E402	50	50	骷髅	50	15	23
E402	50	50	山洞蝙蝠	50	10	23	50
E402	50	50	僵尸1	50	10	23	50
E402	50	50	僵尸2	50	8	23
E402	50	50	僵尸3	50	8	23
E402	50	50	僵尸4	50	8	23
E402	50	50	僵尸5	50	8	23
;特殊
E402	50	50	骷髅战将0	50	2	30
E402	50	50	僵尸10	50	2	30

E403	50	50	洞蛆	50	4	23
E403	50	50	骷髅战士	50	10	23
E403	50	50	掷斧骷髅	50	4	23
E403	50	50	骷髅战将	50	10	23
E403	50	50	骷髅	50	6	23
E403	50	50	山洞蝙蝠	50	4	23	50
E403	50	50	僵尸1	50	15	23	50
E403	50	50	僵尸2	50	10	23
E403	50	50	僵尸3	50	10	23
E403	50	50	僵尸4	50	10	23
E403	50	50	僵尸5	50	10	23
;特殊
E403	50	50	骷髅战将0	50	2	30
E403	50	50	僵尸10	50	2	30

E404	50	50	僵尸1	50	20	23	50
E404	50	50	僵尸2	50	15	23
E404	50	50	僵尸3	50	15	23
E404	50	50	僵尸4	50	15	23
E404	50	50	僵尸5	50	15	23
;特殊
E404	50	50	僵尸20	50	2	30
E404	50	50	僵尸10	50	2	30


;;	楷搬烹肺

E601	75	75	僵尸1	75	50	23
E601	75	75	僵尸2	75	40	23
E601	75	75	僵尸3	75	40	23
E601	75	75	僵尸4	75	40	23
E601	75	75	僵尸5	75	40	23
;;磐瘤绰	阁胶磐
E601	75	75	僵尸10	75	2	30
E601	75	75	僵尸20	75	2	30
E601	75	75	僵尸30	75	2	30
E601	75	75	僵尸20	75	2	30
E601	75	75	僵尸50	75	2	30

E602	75	75	僵尸1	75	40	23
E602	75	75	僵尸2	75	35	23
E602	75	75	僵尸3	75	35	23
E602	75	75	僵尸4	75	35	23
E602	75	75	僵尸5	75	35	23
E602	75	75	蜈蚣	75	35	23
E602	75	75	黑色恶蛆	75	35	23
E602	75	75	跳跳蜂	75	35	23
E602	75	75	钳虫	75	35	23
;;磐瘤绰	阁胶磐
E602	75	75	僵尸10	75	2	30
E602	75	75	僵尸20	75	2	30
E602	75	75	蜈蚣0	75	2	30
E602	75	75	跳跳蜂0	75	2	30
E602	75	75	钳虫0	75	2	30

E603	100	100	僵尸1	100	40	23
E603	100	100	僵尸2	100	30	23
E603	100	100	僵尸3	100	30	23
E603	100	100	僵尸4	100	30	23
E603	100	100	僵尸5	100	30	23
E603	100	100	蜈蚣	100	30	23
E603	100	100	黑色恶蛆	100	40	23
E603	100	100	跳跳蜂	100	40	23
E603	100	100	钳虫	100	40	23
;;磐瘤绰	阁胶磐
E603	100	100	僵尸10	100	2	30
E603	100	100	僵尸20	100	2	30
E603	100	100	蜈蚣0	100	2	30
E603	100	100	跳跳蜂0	100	2	30
E603	100	100	黑色恶蛆0	100	2	60
E603	100	100	钳虫0	100	2	30

E604	75	75	僵尸1	75	30	23
E604	75	75	僵尸2	75	20	23
E604	75	75	僵尸3	75	20	23
E604	75	75	僵尸4	75	20	23
E604	75	75	僵尸5	75	20	23
E604	75	75	蜈蚣	75	40	23
E604	75	75	黑色恶蛆	75	40	23
E604	75	75	跳跳蜂	75	40	23
E604	75	75	钳虫	75	40	23
;;磐瘤绰	阁胶磐
E604	75	75	僵尸10	75	2	30
E604	75	75	僵尸20	75	2	30
E604	75	75	蜈蚣0	75	2	30
E604	75	75	跳跳蜂0	75	2	30
E604	75	75	钳虫0	75	2	30

E605	50	50	蜈蚣	50	40	23
E605	50	50	黑色恶蛆	50	40	23
E605	50	50	跳跳蜂	50	40	23
E605	50	50	钳虫	50	40	23
;;磐瘤绰	阁胶磐
E605	50	50	蜈蚣0	50	2	30
E605	50	50	跳跳蜂0	50	2	30
E605	50	50	黑色恶蛆0	50	2	30
E605	50	50	钳虫0	50	2	30

;未知暗殿
M001	200	200	巨型多角虫1	200	120	30
M001	200	200	半兽勇士1	200	120	30

;;尸王殿
Q004	15	15	尸王	5	24	12
Q004	15	15	尸王(精英)	5	1	20

;;d10011
D10011	262	342	月魔蜘蛛	150	20	10
D10011	262	342	天狼蜘蛛	150	20	8
D10011	262	342	钢牙蜘蛛	150	10	10
D10011	262	342	花吻蜘蛛	150	10	10
D10011	262	342	暴牙蜘蛛	150	20	10

D10011	165	323	月魔蜘蛛	100	20	10
D10011	165	323	天狼蜘蛛	100	10	8
D10011	165	323	钢牙蜘蛛	100	5	10
D10011	165	323	花吻蜘蛛	100	5	10
D10011	165	323	暴牙蜘蛛	100	10	10

D10011	135	69	月魔蜘蛛	100	15	10
D10011	135	69	天狼蜘蛛	100	10	8
D10011	135	69	钢牙蜘蛛	100	5	10
D10011	135	16	花吻蜘蛛	100	5	10
D10011	135	69	暴牙蜘蛛	100	10	10

D10011	40	151	月魔蜘蛛	200	50	10
D10011	40	151	天狼蜘蛛	200	30	8
D10011	40	151	钢牙蜘蛛	200	20	10
D10011	40	151	花吻蜘蛛	200	20	10
D10011	40	151	暴牙蜘蛛	200	30	10

D10011	223	106	月魔蜘蛛	150	25	10
D10011	223	106	天狼蜘蛛	150	15	8
D10011	223	106	钢牙蜘蛛	150	10	10
D10011	223	106	花吻蜘蛛	150	10	10
D10011	223	106	暴牙蜘蛛	150	15	10
	;特殊
D10011	223	106	天狼蜘蛛0	200	5	10
D10011	223	106	钢牙蜘蛛0	200	5	10
D10011	223	106	花吻蜘蛛0	200	5	10
D10011	223	106	月魔蜘蛛0	200	5	10
D10011	223	106	暴牙蜘蛛0	200	5	10


;;d10012
D10012	134	172	月魔蜘蛛	200	40	10
D10012	134	172	天狼蜘蛛	200	45	8
D10012	134	172	钢牙蜘蛛	200	30	10
D10012	134	172	花吻蜘蛛	200	30	10
D10012	134	172	暴牙蜘蛛	200	45	10

D10012	74	236	月魔蜘蛛	100	25	10
D10012	74	236	天狼蜘蛛	100	15	8
D10012	74	236	钢牙蜘蛛	100	10	10
D10012	74	236	花吻蜘蛛	100	10	10
D10012	74	236	暴牙蜘蛛	100	15	10

D10012	206	89	月魔蜘蛛	100	30	10
D10012	206	89	天狼蜘蛛	100	20	8
D10012	206	89	钢牙蜘蛛	100	10	10
D10012	206	89	花吻蜘蛛	100	10	10
D10012	206	89	暴牙蜘蛛	100	20	10
;特殊
D10012	134	172	天狼蜘蛛0	200	5	10
D10012	134	172	钢牙蜘蛛0	200	5	10
D10012	134	172	花吻蜘蛛0	200	5	10
D10012	134	172	月魔蜘蛛0	200	5	10
D10012	134	172	暴牙蜘蛛0	200	5	10

;;d10013
D10013	140	175	月魔蜘蛛	200	40	10
D10013	140	175	天狼蜘蛛	200	45	8
D10013	140	175	钢牙蜘蛛	200	30	10
D10013	140	175	花吻蜘蛛	200	30	10
D10013	140	175	暴牙蜘蛛	200	45	10

D10013	134	146	月魔蜘蛛	100	25	10
D10013	134	146	天狼蜘蛛	100	15	8
D10013	134	146	钢牙蜘蛛	100	10	10
D10013	134	146	花吻蜘蛛	100	10	10
D10013	134	146	暴牙蜘蛛	100	15	10

D10013	213	215	月魔蜘蛛	100	30	10
D10013	213	215	天狼蜘蛛	100	20	8
D10013	213	215	钢牙蜘蛛	100	10	10
D10013	213	215	花吻蜘蛛	100	10	10
D10013	213	215	暴牙蜘蛛	100	20	10
;特殊
D10013	140	175	天狼蜘蛛0	200	5	10
D10013	140	175	钢牙蜘蛛0	200	5	10
D10013	140	175	花吻蜘蛛0	200	5	10
D10013	140	175	月魔蜘蛛0	200	5	10
D10013	140	175	暴牙蜘蛛0	200	5	10


D1002	161	161	月魔蜘蛛	200	40	10
D1002	161	161	天狼蜘蛛	200	60	8
D1002	161	161	钢牙蜘蛛	200	30	10
D1002	161	161	花吻蜘蛛	200	30	10
D1002	161	161	黑锷蜘蛛	200	15	12
D1002	161	161	暴牙蜘蛛	200	50	10

D1002	125	165	月魔蜘蛛	150	30	10
D1002	125	165	天狼蜘蛛	150	25	8
D1002	125	165	钢牙蜘蛛	150	10	10
D1002	125	165	花吻蜘蛛	150	20	10
D1002	125	165	黑锷蜘蛛	150	5	12
D1002	125	165	暴牙蜘蛛	150	25	10

D1002	241	100	月魔蜘蛛	150	30	10
D1002	241	100	天狼蜘蛛	150	25	8
D1002	241	100	钢牙蜘蛛	150	10	10
D1002	241	100	花吻蜘蛛	150	20	10
D1002	241	100	黑锷蜘蛛	150	5	12
D1002	241	100	暴牙蜘蛛	150	25	10

D1002	133	58	月魔蜘蛛	150	30	10
D1002	133	58	天狼蜘蛛	150	25	8
D1002	133	58	钢牙蜘蛛	150	10	10
D1002	133	58	花吻蜘蛛	150	20	10
D1002	133	58	黑锷蜘蛛	150	5	12
D1002	133	58	暴牙蜘蛛	150	25	10

D1002	166	227	月魔蜘蛛	150	30	10
D1002	166	227	天狼蜘蛛	150	25	8
D1002	166	227	钢牙蜘蛛	150	10	10
D1002	166	227	花吻蜘蛛	150	20	10
D1002	166	227	黑锷蜘蛛	150	5	12
D1002	166	227	暴牙蜘蛛	150	25	10
;特殊
D1002	161	161	天狼蜘蛛0	200	5	15
D1002	161	161	钢牙蜘蛛0	200	5	15
D1002	161	161	花吻蜘蛛0	200	5	15
D1002	161	161	黑锷蜘蛛0	200	5	15
D1002	161	161	月魔蜘蛛0	200	5	15
D1002	161	161	暴牙蜘蛛0	200	5	15
D1002	161	161	幻影蜘蛛	200	2	30


;;d10031
D10031	128	91	月魔蜘蛛	200	40	10
D10031	128	91	天狼蜘蛛	200	50	8
D10031	128	91	钢牙蜘蛛	200	40	10
D10031	128	91	花吻蜘蛛	200	40	10
D10031	128	91	黑锷蜘蛛	200	10	12
D10031	128	91	暴牙蜘蛛	200	40	10

D10031	242	152	月魔蜘蛛	150	30	10
D10031	242	152	天狼蜘蛛	150	30	8
D10031	242	152	钢牙蜘蛛	150	20	10
D10031	242	152	花吻蜘蛛	150	20	10
D10031	242	152	黑锷蜘蛛	150	5	12
D10031	242	152	暴牙蜘蛛	150	20	10


D10031	66	208	月魔蜘蛛	150	30	10
D10031	66	208	天狼蜘蛛	150	30	8
D10031	66	208	钢牙蜘蛛	150	20	10
D10031	66	208	花吻蜘蛛	150	20	10
D10031	66	208	黑锷蜘蛛	150	5	12
D10031	66	208	暴牙蜘蛛	150	20	10

;特殊
D10031	128	91	天狼蜘蛛0	200	5	10
D10031	128	91	钢牙蜘蛛0	200	5	10
D10031	128	91	花吻蜘蛛0	200	5	10
D10031	128	91	黑锷蜘蛛0	200	5	15
D10031	128	91	月魔蜘蛛0	200	5	10
D10031	128	91	暴牙蜘蛛0	200	5	10
D10031	128	91	幻影蜘蛛	200	2	30


;;d10032
D10032	155	93	月魔蜘蛛	200	40	10
D10032	155	93	天狼蜘蛛	200	50	8
D10032	155	93	钢牙蜘蛛	200	40	10
D10032	155	93	花吻蜘蛛	200	40	10
D10032	155	93	黑锷蜘蛛	200	10	12
D10032	155	93	暴牙蜘蛛	200	40	10


D10032	227	208	月魔蜘蛛	150	30	10
D10032	227	208	天狼蜘蛛	150	30	8
D10032	227	208	钢牙蜘蛛	150	20	10
D10032	227	208	花吻蜘蛛	150	20	10
D10032	227	208	黑锷蜘蛛	150	5	12
D10032	227	208	暴牙蜘蛛	150	20	10


D10032	107	228	月魔蜘蛛	150	30	10
D10032	107	228	天狼蜘蛛	150	30	8
D10032	107	228	钢牙蜘蛛	150	20	10
D10032	107	228	花吻蜘蛛	150	20	10
D10032	107	228	黑锷蜘蛛	150	5	12
D10032	107	228	暴牙蜘蛛	150	20	10

;特殊
D10032	155	93	天狼蜘蛛0	200	5	10
D10032	155	93	钢牙蜘蛛0	200	5	10
D10032	155	93	花吻蜘蛛0	200	5	10
D10032	155	93	黑锷蜘蛛0	200	5	15
D10032	155	93	月魔蜘蛛0	200	5	10
D10032	155	93	暴牙蜘蛛0	200	5	10
D10032	155	93	幻影蜘蛛	200	2	30

;d1004
D1004	156	159	月魔蜘蛛	200	40	10
D1004	156	159	天狼蜘蛛	200	40	8
D1004	156	159	钢牙蜘蛛	200	50	10
D1004	156	159	花吻蜘蛛	200	50	10
D1004	156	159	黑锷蜘蛛	200	30	12
D1004	156	159	暴牙蜘蛛	200	50	10
D1004	156	159	血巨人	200	20	12
D1004	156	159	血僵尸	200	10	12


D1004	74	172	月魔蜘蛛	150	30	10
D1004	74	172	天狼蜘蛛	150	30	8
D1004	74	172	钢牙蜘蛛	150	20	10
D1004	74	172	花吻蜘蛛	150	30	10
D1004	74	172	暴牙蜘蛛	150	20	10
D1004	74	172	黑锷蜘蛛	150	20	12
D1004	74	172	血巨人	150	5	12

D1004	180	100	月魔蜘蛛	150	30	10
D1004	180	100	天狼蜘蛛	150	30	8
D1004	180	100	钢牙蜘蛛	150	20	10
D1004	180	100	暴牙蜘蛛	150	20	10
D1004	180	100	花吻蜘蛛	150	30	10
D1004	180	100	黑锷蜘蛛	150	20	12
D1004	180	100	血巨人	150	5	12
D1004	180	100	血僵尸	150	5	12

;特殊
D1004	156	159	月魔蜘蛛0	200	5	10
D1004	156	159	天狼蜘蛛0	200	5	10
D1004	156	159	钢牙蜘蛛0	200	5	10
D1004	156	159	暴牙蜘蛛0	200	5	10
D1004	156	159	花吻蜘蛛0	200	5	10
D1004	156	159	黑锷蜘蛛0	200	5	15
D1004	156	159	血巨人0	200	5	15
D1004	156	159	血僵尸0	200	5	15
D1004	156	159	幻影蜘蛛	200	4	30

;d10051
D10051	110	100	月魔蜘蛛	200	60	9
D10051	110	100	天狼蜘蛛	200	60	8
D10051	110	100	钢牙蜘蛛	200	60	9
D10051	110	100	暴牙蜘蛛	200	60	9
D10051	110	100	花吻蜘蛛	200	60	9
D10051	110	100	黑锷蜘蛛	200	40	10
D10051	110	100	血巨人	200	20	10
D10051	110	100	血僵尸	200	20	10

;特殊
D10051	110	100	月魔蜘蛛0	120	5	10
D10051	110	100	天狼蜘蛛0	120	5	10
D10051	110	100	钢牙蜘蛛0	120	5	10
D10051	110	100	暴牙蜘蛛0	120	5	10
D10051	110	100	花吻蜘蛛0	120	5	10
D10051	110	100	黑锷蜘蛛0	120	5	15
D10051	110	100	血巨人0	120	5	15
D10051	110	100	血僵尸0	120	5	15
D10051	110	100	幻影蜘蛛	120	2	30

;d10052
D10052	110	100	月魔蜘蛛	200	70	9
D10052	110	100	天狼蜘蛛	200	80	8
D10052	110	100	钢牙蜘蛛	200	80	9
D10052	110	100	暴牙蜘蛛	200	80	9
D10052	110	100	花吻蜘蛛	200	80	9
D10052	110	100	黑锷蜘蛛	200	50	10
D10052	110	100	血僵尸	120	20	10
D10052	110	100	血巨人	120	20	10
;特殊
D10052	110	100	月魔蜘蛛0	120	5	10
D10052	110	100	天狼蜘蛛0	120	5	10
D10052	110	100	钢牙蜘蛛0	120	5	10
D10052	110	100	暴牙蜘蛛0	120	5	10
D10052	110	100	花吻蜘蛛0	120	5	10
D10052	110	100	黑锷蜘蛛0	120	5	15
D10052	110	100	血巨人0	120	5	15
D10052	110	100	血僵尸0	120	5	15
D10052	110	100	幻影蜘蛛	120	2	30

;d10061
D10061	15	18	月魔蜘蛛	12	5	7
D10061	13	18	月魔蜘蛛	12	7	6
D10061	13	18	月魔蜘蛛	12	7	6
D10061	13	18	钢牙蜘蛛	12	10	6
D10061	13	18	暴牙蜘蛛	12	9	6
D10061	15	21	黑锷蜘蛛	12	5	7
D10061	16	19	血巨人		12	5	7
D10061	16	19	血僵尸		12	7	6
D10061	15	18	双头血魔	12	1	60
D10061	15	18	双头金刚	12	1	60
;特殊
D10061	15	18	月魔蜘蛛0	12	2	30
D10061	15	18	血巨人0	12	2	60
D10061	15	18	血僵尸0	12	2	60
D10061	15	18	黑锷蜘蛛0	12	3	60
D10061	15	18	暴牙蜘蛛0	12	3	60

;d10062
D10062	23	18	赤月恶魔	0	1	60
D10062	17	19	月魔蜘蛛	14	6	6
D10062	17	19	月魔蜘蛛	14	7	5
D10062	15	19	花吻蜘蛛	14	8	6
D10062	15	19	钢牙蜘蛛	14	4	6
D10062	15	19	暴牙蜘蛛	14	8	6
D10062	17	17	黑锷蜘蛛	14	4	6
D10062	17	17	黑锷蜘蛛	14	6	7
D10062	16	18	血巨人	14	3	7
D10062	16	18	血僵尸	14	3	7

D10062	17	19	月魔蜘蛛0	14	2	30
D10062	17	19	花吻蜘蛛0	14	2	60
D10062	17	19	钢牙蜘蛛0	14	2	60
D10062	17	19	暴牙蜘蛛0	14	2	60
D10062	17	19	剧毒蜘蛛0	14	2	60
D10062	17	19	黑锷蜘蛛0	14	2	60
D10062	17	19	血巨人0	14	1	60
D10062	17	19	血僵尸0	14	1	60

;T1341
T1341	15	25	暴牙蜘蛛	10	6	10
T1341	15	25	天狼蜘蛛	10	3	10
T1341	25	15	暴牙蜘蛛	10	3	10
T1341	25	15	天狼蜘蛛	10	6	10

T1341	15	25	天狼蜘蛛0	10	2	30
T1341	25	15	暴牙蜘蛛0	10	2	30

;t1342
T1342	15	25	暴牙蜘蛛	10	4	10
T1342	15	25	天狼蜘蛛	10	4	10
T1342	25	15	暴牙蜘蛛	10	4	10
T1342	25	15	天狼蜘蛛	10	4	10

T1342	15	25	天狼蜘蛛0	10	2	30
T1342	25	15	暴牙蜘蛛0	10	2	30

;T1343
T1343	15	25	暴牙蜘蛛	10	5	10
T1343	15	25	天狼蜘蛛	10	5	10
T1343	25	15	暴牙蜘蛛	10	5	10
T1343	25	15	天狼蜘蛛	10	5	10

T1343	15	25	天狼蜘蛛0	10	2	30
T1343	25	15	暴牙蜘蛛0	10	2	30



1002	14	13	鹰卫	0	1	120

;绝情谷
D717	83	25	石墓尸王	0	1	30

;封魔谷
1	51	165	弓箭守卫	0	1	1
1	51	172	弓箭守卫	0	1	1
4	443	184	恶魔弓箭手	0	1	1
4	443	192	恶魔弓箭手	0	1	1
4	256	231	恶魔弓箭手	0	1	1
4	251	236	恶魔弓箭手	0	1	1
4	255	230	恶魔弓箭手	0	1	1
4	250	235	恶魔弓箭手	0	1	1
4	254	229	恶魔弓箭手	0	1	1
4	249	234	恶魔弓箭手	0	1	1
4	253	228	恶魔弓箭手	0	1	1
4	248	233	恶魔弓箭手	0	1	1
4	252	227	恶魔弓箭手	0	1	1
4	247	232	恶魔弓箭手	0	1	1
4	257	186	恶魔弓箭手	0	1	1
4	253	183	恶魔弓箭手	0	1	1
4	256	187	恶魔弓箭手	0	1	1
4	252	184	恶魔弓箭手	0	1	1
4	255	188	恶魔弓箭手	0	1	1
4	251	185	恶魔弓箭手	0	1	1
4	254	189	恶魔弓箭手	0	1	1
4	250	186	恶魔弓箭手	0	1	1
4	253	190	恶魔弓箭手	0	1	1
4	249	187	恶魔弓箭手	0	1	1
4	215	193	恶魔弓箭手	0	1	1
4	219	189	恶魔弓箭手	0	1	1

4	322	334	半兽战士	90	40	5
4	322	334	半兽勇士9	90	20	7
4	322	334	半兽勇士1	90	10	7
4	322	334	骷髅	90	20	5
4	322	334	骷髅战士	90	20	5
4	322	334	骷髅战将	90	20	5
4	322	334	掷斧骷髅	90	20	5

4	348	190	半兽战士	90	40	5
4	348	190	半兽勇士9	90	20	7
4	348	190	半兽勇士1	90	10	7
4	348	190	骷髅	90	20	5
4	348	190	骷髅战士	90	20	5
4	348	190	骷髅战将	90	20	5
4	348	190	掷斧骷髅	90	20	5

4	107	138	半兽战士	90	40	5
4	107	138	半兽勇士9	90	20	7
4	107	138	半兽勇士1	90	10	7
4	107	138	骷髅	90	20	5
4	107	138	骷髅战士	90	20	5
4	107	138	骷髅战将	90	20	5
4	107	138	掷斧骷髅	90	20	5

4	126	311	半兽战士	90	40	5
4	126	311	半兽勇士9	90	20	7
4	126	311	半兽勇士1	90	10	7
4	126	311	骷髅	90	20	5
4	126	311	骷髅战士	90	20	5
4	126	311	骷髅战将	90	20	5
4	126	311	掷斧骷髅	90	20	5

4	199	99	骷髅	50	20	6
4	199	99	骷髅战士	50	20	6
4	199	99	骷髅战将	50	20	6
4	199	99	掷斧骷髅	50	20	6

4	274	259	骷髅	15	4	6
4	274	259	骷髅战士	15	4	6
